"dw_trade_date","stock_code","stock_type","price","buy_amount","sale_amount","cn_buy_amount","cn_sale_amount","cc_buy_amount","cc_sale_amount"
"2019-12-27","002320","0",12.232,0,0,0,-24245,0,0
"2019-12-27","300767","c",62.808,0,0,0,-3300,0,0
"2019-12-27","600363","0",15.49,0,0,0,-11700,0,0
"2019-12-27","603876","0",18.446,0,0,11200,0,0,0
"2019-12-30","300525","c",38.96,0,0,8600,0,0,0
"2019-12-30","603876","0",15.551,0,0,0,-11200,0,0
"2019-12-30","002185","0",7.04,0,0,0,0,48000,0
"2019-12-31","000818","0",19.4,0,0,17300,0,0,0
"2019-12-31","300525","c",38.887,0,0,0,-8600,0,0
"2020-01-02","002185","0",7.8,0,0,0,-48000,0,0
"2020-01-02","603659","0",84.6,0,0,0,0,2600,0
"2020-01-02","000818","0",20.2,0,0,0,-17300,0,0
"2020-01-02","002624","0",47,0,0,7400,0,0,0
"2020-01-06","603659","0",89.857,0,0,0,-2600,0,0
"2020-01-06","300236","c",29.85,0,0,0,0,7600,0
"2020-01-07","603823","0",26.79,0,0,500,0,0,0
"2020-01-07","603823","0",26.795,0,0,7800,0,0,0
"2020-01-07","002624","0",49.766,0,0,0,-7400,0,0
"2020-01-07","300236","c",29.57,0,0,0,-7600,0,0
"2020-01-07","603823","0",26.8,0,0,1400,0,0,0
"2020-01-07","603823","0",26.819,0,0,5900,0,0,0
"2020-01-08","300072","c",6.63,0,0,0,0,40000,0
"2020-01-09","600584","0",21.99,0,0,0,0,11500,0
"2020-01-09","300072","c",6.67,0,0,0,-40000,0,0
"2020-01-10","603659","0",85.26,0,0,0,0,3100,0
"2020-01-10","600584","0",22.47,0,0,0,-11500,0,0
"2020-01-13","603659","0",88.923,0,0,0,-3100,0,0
"2020-01-13","002261","0",10.32,0,0,0,0,25300,0
"2020-01-14","300352","c",8.23,0,0,0,0,33800,0
"2020-01-14","002261","0",10.95,0,0,0,-25300,0,0
"2020-01-15","002812","0",55.187,0,0,0,0,4700,0
"2020-01-15","300352","c",8.24,0,0,0,-33800,0,0
"2020-01-16","002812","0",55.505,0,0,0,-4700,0,0
"2020-01-16","002409","0",29.383,0,0,10000,0,0,0
"2020-01-16","603823","0",25.619,0,0,0,-15600,0,0
"2020-01-16","002409","0",29.31,0,0,3600,0,0,0
"2020-01-17","300456","c",29.794,0,0,13000,0,0,0
"2020-01-17","002409","0",28.612,0,0,0,-13600,0,0
"2020-01-17","000998","0",20.35,0,0,0,0,10300,0
"2020-01-20","002466","0",32.46,0,0,11600,0,0,0
"2020-01-20","300456","c",30.244,0,0,0,-13000,0,0
"2020-01-20","000998","0",18.716,0,0,0,-10300,0,0
"2020-01-20","002709","0",23.764,0,0,0,0,15800,0
"2020-01-22","002497","0",9.76,0,0,19400,0,0,0
"2020-01-22","002466","0",32.554,0,0,0,-11600,0,0
"2020-01-22","600584","0",25.475,0,0,7400,0,0,0
"2020-01-23","600584","0",26.31,0,0,0,-7400,0,0
"2020-01-23","002497","0",9.8,0,0,0,-19400,0,0
"2020-01-23","300448","c",13.01,0,0,14700,0,0,0
"2020-01-23","002709","0",24.331,0,0,0,-15800,0,0
"2020-02-03","600118","0",27.26,0,0,0,0,11300,0
"2020-02-04","300448","c",11.444,0,0,20200,0,0,0
"2020-02-04","300448","c",11.94,0,0,0,-14700,0,0
"2020-02-04","600118","0",29.945,0,0,0,-11300,0,0
"2020-02-04","300454","c",156.72,0,0,1100,0,0,0
"2020-02-05","300448","c",12.454,0,0,0,-20200,0,0
"2020-02-05","300454","c",165.583,0,0,0,-1100,0,0
"2020-02-06","002497","0",9.8,0,0,0,0,10100,0
"2020-02-06","002497","0",9.84,0,0,0,0,33900,0
"2020-02-06","300448","c",12.638,0,0,34100,0,0,0
"2020-02-07","002497","0",9.97,0,0,0,-44000,0,0
"2020-02-10","600804","0",6.27,0,0,0,0,44500,0
"2020-02-10","300448","c",13.715,0,0,0,-34100,0,0
"2020-02-10","600804","0",6.39,0,0,36500,0,0,0
"2020-02-11","300448","c",14.06,0,0,16600,0,0,0
"2020-02-11","600804","0",6.35,0,0,0,-81000,0,0
"2020-02-12","002803","0",38.05,0,0,3100,0,0,0
"2020-02-12","002803","0",38.03,0,0,3000,0,0,0
"2020-02-13","002475","0",45.1,0,0,0,0,6600,0
"2020-02-14","002475","0",44.93,0,0,0,-6600,0,0
"2020-02-18","300767","c",67.97,0,0,3400,0,0,0
"2020-02-18","300448","c",14.19,0,0,0,-16600,0,0
"2020-02-19","300767","c",67.422,0,0,2400,0,0,0
"2020-02-19","300767","c",67.26,0,0,700,0,0,0
"2020-02-19","300767","c",67.23,0,0,600,0,0,0
"2020-02-19","002803","0",41.014,0,0,0,-6100,0,0
"2020-02-26","300767","c",93.05,0,0,3700,0,0,0
"2020-02-26","300767","c",93.135,0,0,0,-7100,0,0
"2020-02-26","603722","0",43.67,0,0,7900,0,0,0
"2020-02-27","300767","c",96.722,0,0,0,-3700,0,0
"2020-02-27","603722","0",39.202,0,0,0,-7900,0,0
"2020-02-27","600588","0",50.16,0,0,6300,0,0,0
"2020-02-27","300033","c",134.03,0,0,2600,0,0,0
"2020-02-28","600588","0",48.4,0,0,0,-6300,0,0
"2020-02-28","002838","0",33.88,0,0,9800,0,0,0
"2020-02-28","000652","0",10.19,0,0,9500,0,0,0
"2020-02-28","300033","c",127.371,0,0,0,-2600,0,0
"2020-03-02","002838","0",37.27,0,0,0,-9800,0,0
"2020-03-02","300253","c",27.2,0,0,0,0,13300,0
"2020-03-02","603185","0",44.659,0,0,6500,0,0,0
"2020-03-02","300383","c",27.1,0,0,13500,0,0,0
"2020-03-02","000652","0",10.971,0,0,0,-9500,0,0
"2020-03-02","300253","c",27.12,0,0,0,0,7200,0
"2020-03-03","603185","0",49.5,0,0,0,-3963,0,0
"2020-03-03","300767","c",92.72,0,0,900,0,0,0
"2020-03-03","603185","0",49.71,0,0,0,-2537,0,0
"2020-03-03","300767","c",94,0,0,4000,0,0,0
"2020-03-03","300767","c",93.35,0,0,800,0,0,0
"2020-03-03","300767","c",94.08,0,0,700,0,0,0
"2020-03-03","300253","c",30.152,0,0,0,-20500,0,0
"2020-03-03","300767","c",93.12,0,0,1700,0,0,0
"2020-03-03","300383","c",28.298,0,0,0,-13500,0,0
"2020-03-04","600845","0",50.28,0,0,0,0,9700,0
"2020-03-05","603005","0",104.7,0,0,0,0,4500,0
"2020-03-05","600845","0",50.932,0,0,0,-9700,0,0
"2020-03-05","300767","c",95.02,0,0,0,-4100,0,0
"2020-03-05","300767","c",95.28,0,0,0,-4000,0,0
"2020-03-06","603005","0",104.666,0,0,2800,0,0,0
"2020-03-06","002385","0",8.9,0,0,0,0,33700,0
"2020-03-09","603005","0",101,0,0,0,-7300,0,0
"2020-03-09","002385","0",8.38,0,0,0,-33700,0,0
"2020-03-10","002371","0",129.8,0,0,5500,0,0,0
"2020-03-10","603005","0",107.622,0,0,0,0,6300,0
"2020-03-11","601933","0",9.98,0,0,0,0,58300,0
"2020-03-11","002371","0",130.05,0,0,0,-5500,0,0
"2020-03-11","603005","0",106,0,0,0,-4800,0,0
"2020-03-11","603005","0",105.95,0,0,0,-1500,0,0
"2020-03-12","002129","0",17.65,0,0,38800,0,0,0
"2020-03-13","002129","0",18.251,0,0,0,-38800,0,0
"2020-03-13","000428","0",3.35,0,0,105400,0,0,0
"2020-03-16","002030","0",18.68,0,0,19500,0,0,0
"2020-03-16","601933","0",9.398,0,0,0,-58300,0,0
"2020-03-16","002075","0",11.326,0,0,32500,0,0,0
"2020-03-16","000428","0",3.593,0,0,0,-105400,0,0
"2020-03-17","300316","c",23.56,0,0,9800,0,0,0
"2020-03-17","300253","c",23.114,0,0,0,0,4700,0
"2020-03-17","002075","0",10.09,0,0,30500,0,0,0
"2020-03-17","300316","c",23.63,0,0,4100,0,0,0
"2020-03-17","002075","0",10.15,0,0,0,-32500,0,0
"2020-03-17","002030","0",15.755,0,0,0,-19500,0,0
"2020-03-17","300253","c",23.12,0,0,0,0,14800,0
"2020-03-18","002075","0",10.884,0,0,31600,0,0,0
"2020-03-18","002075","0",11.01,0,0,0,-30500,0,0
"2020-03-18","300316","c",24.714,0,0,0,-13900,0,0
"2020-03-18","300253","c",22.582,0,0,0,-19500,0,0
"2020-03-19","002174","0",22.3,0,0,600,0,0,0
"2020-03-19","002174","0",22.15,0,0,11900,0,0,0
"2020-03-20","002624","0",47.99,0,0,0,0,13200,0
"2020-03-20","002075","0",10.86,0,0,0,-31600,0,0
"2020-03-20","002174","0",23.048,0,0,0,-12500,0,0
"2020-03-23","600598","0",14.89,0,0,0,0,15600,0
"2020-03-24","600598","0",14.4393,0,0,0,-15600,0,0
"2020-03-24","002624","0",46.0689,0,0,0,-13200,0,0
"2020-03-25","600598","0",15.7886,0,0,32300,0,0,0
"2020-03-27","000975","0",15,0,0,0,0,22000,0
"2020-03-27","600598","0",16.63,0,0,0,-32300,0,0
"2020-03-27","000930","0",7.71,0,0,67600,0,0,0
"2020-03-30","000930","0",7.59,0,0,0,-67600,0,0
"2020-03-30","000975","0",14.40181818,0,0,0,-22000,0,0
"2020-03-30","603005","0",91.3,0,0,0,0,4400,0
"2020-03-31","603005","0",92.00045455,0,0,0,-4400,0,0
"2020-03-31","002385","0",8.28,0,0,0,0,62000,0
"2020-03-31","601872","0",6.39,0,0,84000,0,0,0
"2020-04-01","601872","0",6.4,0,0,0,-84000,0,0
"2020-04-01","002385","0",8.5,0,0,0,-62000,0,0
"2020-04-01","300661","c",265.78,0,0,600,0,0,0
"2020-04-02","300661","c",275.5,0,0,0,-600,0,0
"2020-04-10","002537","0",7.45,0,0,0,0,59100,0
"2020-04-10","300249","c",7.68,0,0,36400,0,0,0
"2020-04-13","300002","c",5.46,0,0,0,0,20600,0
"2020-04-13","300002","c",5.55,0,0,50400,0,0,0
"2020-04-13","002537","0",6.8,0,0,0,-59100,0,0
"2020-04-14","300750","c",126.16,0,0,2500,0,0,0
"2020-04-14","300002","c",6.09,0,0,0,-71000,0,0
"2020-04-15","300750","c",130.88,0,0,0,-2500,0,0
"2020-04-15","300661","c",276,0,0,690,0,0,0
"2020-04-15","300661","c",277.70538462,0,0,1300,0,0,0
"2020-04-15","300249","c",7.11563187,0,0,0,-36400,0,0
"2020-04-15","002129","0",15.78005666,0,0,0,0,35300,0
"2020-04-16","300661","c",282.01562814,0,0,0,-1990,0,0
"2020-04-16","002129","0",15.85399433,0,0,0,-35300,0,0
"2020-04-16","600588","0",44.0984252,0,0,12700,0,0,0
"2020-04-16","600521","0",28.13,0,0,0,0,19000,0
"2020-04-17","600588","0",45.21244094,0,0,0,-12700,0,0
"2020-04-17","002371","0",137.78,0,0,0,0,4200,0
"2020-04-17","600521","0",28.64891892,0,0,0,-11100,0,0
"2020-04-17","002409","0",34.75,0,0,16800,0,0,0
"2020-04-17","600521","0",28.9,0,0,0,-7900,0,0
"2020-04-20","002409","0",35.53047619,0,0,0,-8400,0,0
"2020-04-20","002409","0",36.4702381,0,0,0,-8400,0,0
"2020-04-20","600557","0",16.14765363,0,0,17900,0,0,0
"2020-04-20","600527","0",4.47,0,0,68500,0,0,0
"2020-04-21","600527","0",4.90008759,0,0,0,-68500,0,0
"2020-04-21","600557","0",16.04,0,0,0,-17900,0,0
"2020-04-21","300342","c",19.17058824,0,0,32300,0,0,0
"2020-04-22","300342","c",20.81475309,0,0,0,-16200,0,0
"2020-04-22","300342","c",20.93322981,0,0,0,-16100,0,0
"2020-04-22","002603","0",33.26303922,0,0,10200,0,0,0
"2020-04-22","300002","c",6.08,0,0,0,0,66000,0
"2020-04-22","002371","0",137.49619048,0,0,0,-4200,0,0
"2020-04-22","002850","0",51.71,0,0,6500,0,0,0
"2020-04-23","002603","0",33.44,0,0,0,-10200,0,0
"2020-04-23","002371","0",136.54,0,0,0,0,3300,0
"2020-04-23","601689","0",20.53,0,0,17400,0,0,0
"2020-04-23","300002","c",6.34,0,0,0,-66000,0,0
"2020-04-24","300002","c",6.2,0,0,119800,0,0,0
"2020-04-24","002850","0",54.95,0,0,0,-6500,0,0
"2020-04-24","002371","0",132.50111111,0,0,0,-900,0,0
"2020-04-24","601689","0",22.23,0,0,0,-17400,0,0
"2020-04-24","002371","0",132.55,0,0,0,-2400,0,0
"2020-04-27","300002","c",5.68,0,0,0,-119800,0,0
"2020-04-27","002050","0",19.63135542,0,0,0,0,33200,0
"2020-04-27","603799","0",33.86,0,0,19900,0,0,0
"2020-04-28","603236","0",189.18,0,0,1800,0,0,0
"2020-04-28","300002","c",5.29,0,0,65100,0,0,0
"2020-04-28","002050","0",20.20099398,0,0,0,-33200,0,0
"2020-04-28","603799","0",33.49,0,0,0,-19900,0,0
"2020-04-28","002152","0",12.91884766,0,0,0,0,51200,0
"2020-04-29","002409","0",37.78376344,0,0,9300,0,0,0
"2020-04-29","603236","0",194.1,0,0,0,-1800,0,0
"2020-04-30","300342","c",18.94,0,0,19700,0,0,0
"2020-04-30","002409","0",40.13462366,0,0,0,-9300,0,0
"2020-05-06","300002","c",5.49,0,0,71600,0,0,0
"2020-05-06","300342","c",19.86,0,0,0,-500,0,0
"2020-05-06","300342","c",19.96,0,0,0,-19200,0,0
"2020-05-06","300002","c",5.52,0,0,0,-65100,0,0
"2020-05-06","002075","0",13.61117424,0,0,26400,0,0,0
"2020-05-07","002075","0",13.73518939,0,0,0,-26400,0,0
"2020-05-07","600459","0",18.38,0,0,20800,0,0,0
"2020-05-07","300604","c",26.75923077,0,0,14300,0,0,0
"2020-05-07","300002","c",5.64,0,0,0,-71600,0,0
"2020-05-08","300604","c",26.68664336,0,0,0,-14300,0,0
"2020-05-08","600079","0",22.92,0,0,18000,0,0,0
"2020-05-08","002152","0",13.78,0,0,0,-51200,0,0
"2020-05-08","002050","0",21.82926829,0,0,0,0,12300,0
"2020-05-08","600127","0",10.21,0,0,37400,0,0,0
"2020-05-08","600459","0",17.92081731,0,0,0,-20800,0,0
"2020-05-08","002050","0",21.96,0,0,0,0,5800,0
"2020-05-11","300009","c",17.46564719,0,0,46200,0,0,0
"2020-05-11","600079","0",23.50633333,0,0,0,-18000,0,0
"2020-05-11","300618","c",53.9247619,0,0,0,0,4200,0
"2020-05-11","600127","0",10.28,0,0,0,-37400,0,0
"2020-05-11","300618","c",53.99354167,0,0,0,0,4800,0
"2020-05-11","002050","0",22.14,0,0,0,-18100,0,0
"2020-05-12","002075","0",13,0,0,0,0,39000,0
"2020-05-12","300618","c",53.04422222,0,0,0,-9000,0,0
"2020-05-13","002075","0",14.42,0,0,0,-39000,0,0
"2020-05-13","300009","c",18.15177489,0,0,0,-23100,0,0
"2020-05-13","300009","c",18.26095238,0,0,0,-23100,0,0
"2020-05-13","000998","0",18.01,0,0,0,0,32300,0
"2020-05-13","002850","0",56.59880952,0,0,8400,0,0,0
"2020-05-14","600268","0",11.05,0,0,0,0,40600,0
"2020-05-14","300223","c",97,0,0,1800,0,0,0
"2020-05-14","000998","0",17.77993808,0,0,0,-32300,0,0
"2020-05-14","002850","0",55.3,0,0,0,-8400,0,0
"2020-05-14","300223","c",96.86,0,0,2500,0,0,0
"2020-05-14","601236","0",21.6,0,0,21800,0,0,0
"2020-05-15","300223","c",98.0855814,0,0,0,-4300,0,0
"2020-05-15","601236","0",21.7,0,0,0,-21800,0,0
"2020-05-15","600268","0",11.06,0,0,0,-40600,0,0
"2020-05-15","603598","0",13.74976676,0,0,34300,0,0,0
"2020-05-15","002075","0",14.36,0,0,29300,0,0,0
"2020-05-15","300236","c",53.73,0,0,0,0,5700,0
"2020-05-18","002075","0",13.92215017,0,0,0,-29300,0,0
"2020-05-18","300236","c",55.4,0,0,0,-418,0,0
"2020-05-18","300236","c",55.25,0,0,0,-5282,0,0
"2020-05-18","603598","0",13.14466472,0,0,0,-34300,0,0
"2020-05-18","300002","c",5.98,0,0,144900,0,0,0
"2020-05-19","000090","0",6.68,0,0,71400,0,0,0
"2020-05-19","300452","c",27.561,0,0,1000,0,0,0
"2020-05-19","300452","c",27.65,0,0,4500,0,0,0
"2020-05-19","300002","c",6.4028591200000005,0,0,0,-72400,0,0
"2020-05-19","300002","c",6.51,0,0,0,-72500,0,0
"2020-05-19","300452","c",27.76238938,0,0,11300,0,0,0
"2020-05-19","002985","0",87.01,0,0,0,-500,0,0
"2020-05-19","601236","0",21.8405036,0,0,0,0,27800,0
"2020-05-20","601236","0",21.4,0,0,0,-27800,0,0
"2020-05-20","300816","c",51.9,0,0,700,0,0,0
"2020-05-20","300452","c",26.92880952,0,0,0,-16800,0,0
"2020-05-20","000090","0",6.5,0,0,0,-71400,0,0
"2020-05-20","603986","0",218.46756098,0,0,0,0,4100,0
